MainDesig,TaxClass,MCProb
361427,S,0.551898
83703,V,0.840631
363058,Ad,0.468441
155846,S,0.390835
216200,Kl,0.210805
59956,Kl,0.54603
2005 SZ186,Kl,0.264969
263736,Ad,0.808396
312603,Ad,0.539508
182393,S,0.844832
131609,V,1.0
92622,S,0.611173
31557,S,0.85158
454541,S,0.368432
265407,Ad,0.760955
25250,S,0.999995
240164,Kl,0.543219
98231,V,1.0
128164,C,0.609792
303245,V,0.971683
285733,S,0.996307
42441,C,0.996588
2014 NG56,C,0.445889
412198,Ad,0.928895
258781,Ad,0.317083
15668,S,0.894271
186210,Ad,0.270918
205692,V,0.908639
260296,S,0.604843
458167,Ad,0.412157
403353,C,0.45093
354187,Kl,0.258178
38581,Ds,0.345991
176925,S,0.644924
98086,V,1.0
74253,C,0.44501
258739,S,0.34981
204344,S,0.992198
38288,C,0.830584
322522,Ad,0.436611
403357,Ad,0.701186
258114,S,0.890784
38300,S,0.30165
289019,Ds,0.339781
481229,Ad,0.970527
63220,S,0.646871
226404,Kl,0.68731
286152,Ad,0.92128
92230,S,0.688584
92279,Bk,0.625802
92211,V,0.473716
310967,Ad,0.628786
139546,S,0.407644
165287,S,0.467348
21961,C,1.0
52639,S,0.825903
5376,S,0.45815
152110,Ds,0.341812
313008,V,0.696991
96648,S,0.638802
31464,Bk,0.467247
146632,Ad,0.364628
148938,V,0.560916
307603,S,0.432552
361663,S,0.775063
154974,Cgx,0.362342
106067,C,0.379788
48523,S,0.999891
168566,S,0.761829
218488,S,0.249803
38269,V,0.580532
53885,C,0.389466
304034,V,0.754653
314902,Ad,0.702544
203475,V,0.914004
38732,V,0.999977
100478,Cgx,0.387541
130745,V,0.920898
399435,S,0.653268
171642,S,0.311241
293976,V,0.976003
130966,V,0.933314
47019,S,0.999856
146483,V,0.749196
356339,C,0.702935
317471,S,0.290943
214411,C,0.245414
124766,V,0.997951
73174,V,0.999999
286415,Ad,0.824703
156624,Ad,0.347283
244623,Ad,0.986952
161029,V,0.999062
136437,S,0.564699
33875,V,0.598607
103104,S,0.899877
95677,C,0.379552
16512,S,0.991054
26589,S,1.0
203378,Ad,0.536506
315099,S,0.408949
303997,Ds,0.466892
257853,Ds,0.539837
272864,Kl,0.283913
67849,S,0.999939
2014 PE63,Ad,0.476008
219115,Bk,0.447586
72563,Bk,0.527871
186249,Kl,0.256065
155839,C,0.68829
314209,S,0.680177
7393,S,1.0
9896,S,1.0
96677,S,0.491428
252462,S,0.606747
247364,Ds,0.505891
311189,S,0.631887
21224,C,0.473425
76787,Kl,0.616148
176892,Ad,0.97047
56386,Cgx,0.593373
57818,V,0.988502
243601,Ds,0.341176
315172,Ad,0.902722
75680,S,0.795698
128062,C,0.783258
309373,V,0.514447
36406,S,1.0
142684,C,0.774487
309265,S,0.766474
91207,C,0.48138
148322,S,0.736608
127676,S,0.759118
110255,C,0.33842
4380,S,0.999998
316140,S,0.793271
139541,S,0.998434
320814,Ad,0.862959
2014 OX59,Ad,0.999347
264392,Ad,0.674229
2014 OV263,V,0.623147
214414,V,0.394412
310488,Ad,0.984555
94242,S,0.592436
83889,Kl,0.514141
286944,S,0.357801
154961,C,0.373628
68391,S,0.391969
139598,Kl,0.300894
214512,S,0.402941
100449,Kl,0.565325
41118,Cgx,0.728537
36161,S,0.883717
172482,V,0.996491
57499,S,0.604688
39363,Ad,0.884005
136014,S,0.884413
243792,Ds,0.482427
139446,S,0.891419
140174,Ds,0.363392
112570,S,0.919526
94432,Xt,0.641691
459890,S,0.39833
246821,Ad,0.718924
313912,Ad,0.729849
12480,S,0.946842
400671,Ad,0.925094
86519,S,0.884228
208509,Ad,0.68945
459953,Ad,0.451841
325688,S,0.226194
161925,C,0.789594
94166,Kl,0.43684
240871,S,0.670321
179091,S,0.538778
402301,Ad,0.987024
447711,V,0.335732
404588,Ds,0.221379
185989,Bk,0.530323
252002,S,0.366648
296813,C,0.434033
114891,S,0.78378
165402,Ad,0.547755
71613,C,0.380651
128259,S,0.949278
154146,C,0.304808
144238,S,0.758717
148856,S,0.665963
406940,Ad,0.523585
41402,Cgx,0.385149
22761,Cgx,0.504994
135369,Ad,0.381563
209084,S,0.528501
82635,S,0.933568
421652,S,0.3282
402935,S,0.56804
98439,S,0.84097
54066,S,0.877917
210721,V,0.566176
365508,S,0.392624
397794,Ad,0.635253
1050,S,0.70236
243391,S,0.781257
40260,S,0.99784
67024,S,0.980648
59356,V,1.0
29264,S,0.691011
170441,S,0.500968
460080,Kl,0.275105
405380,C,0.619763
167044,S,0.453582
302376,S,0.60238
48673,Kl,0.834245
36367,S,0.999999
408665,Ad,0.412586
244611,C,0.268119
21369,C,0.75467
31564,Cgx,0.355942
260146,Ad,0.358873
240300,Ad,0.267484
302865,S,0.3853
289065,S,0.553432
243840,Ds,0.349185
28232,S,0.945677
153569,S,0.792167
158758,Kl,0.69035
21966,S,0.999947
175967,S,0.742229
43521,C,0.759398
96382,Ad,0.732169
120848,Ds,0.498773
158320,S,0.447637
223894,C,0.382113
456656,V,0.570331
47917,S,0.999998
295262,Ad,0.966507
157419,Ad,0.593194
270854,S,0.365883
180060,Ad,0.849912
261455,Ad,0.317916
148848,Ad,0.540047
252287,S,0.59732
186081,Ad,0.299454
33496,S,0.594271
324804,Ad,0.699507
178976,S,0.996714
220648,Ad,0.622857
293966,S,0.965524
60307,C,0.550631
225077,Ad,0.591959
260310,Ad,0.442145
400740,Bk,0.482444
2006 SH22,C,0.273846
79982,Ad,0.335011
306641,Ad,0.496159
158572,Ds,0.632887
226492,Ds,0.467586
260402,Ds,0.870397
84422,S,0.42155
180548,S,0.574091
30474,S,0.719718
97339,C,0.659367
319516,S,0.24618
247601,C,0.599776
2006 KN100,S,0.458923
72970,V,0.999999
142595,Ad,0.590314
36169,Cgx,0.480394
362082,Ad,0.527856
2014 MO37,Ad,0.490585
2002 PM187,Ad,0.677224
18804,S,0.8858
12016,C,0.999151
89966,V,0.452416
139450,S,0.822864
176358,Ad,0.339861
98297,V,0.964772
101494,S,0.998185
110689,Kl,0.452229
51323,S,0.659938
174042,Ad,0.687323
283720,Ad,0.274872
75737,S,0.551137
137307,Ad,0.698863
71130,S,0.564604
312787,Ad,0.971281
20043,C,0.272684
333466,Ad,0.90297
145376,C,0.419764
13060,Ds,0.806172
23480,Ds,0.735046
469925,C,0.438648
106540,Kl,0.636504
93968,Ad,0.908803
115443,S,0.326346
3596,Ds,1.0
206291,S,0.395359
70618,Kl,0.310735
130190,Ds,0.524729
130918,Ad,0.687223
624,C,1.0
24536,S,0.7593
7113,C,0.409722
189216,C,0.725877
45045,S,0.721965
159491,S,0.555804
291339,S,0.745074
16366,Ds,0.729624
87234,S,0.394111
81099,Ad,0.717889
40996,Bk,0.387269
1884,S,1.0
8866,C,0.978341
139572,Ad,0.313698
89027,Kl,0.461185
242406,Ad,0.274004
108445,Ds,0.587805
171970,Ad,0.377606
55420,Ds,0.694856
68016,S,0.778103
118700,Ad,0.452315
47059,S,0.889933
32438,C,0.432227
102085,Ad,0.736502
35213,C,0.705
93517,S,0.530802
298647,Ad,0.755397
160048,C,0.685557
3001,Kl,0.929593
82882,C,0.852868
89722,Ds,0.217225
24881,Bk,0.737067
430619,Ad,0.749511
143356,V,0.44341
5996,S,1.0
131066,S,0.710518
15800,S,0.999944
235782,S,0.572946
1998 WX38,Ad,0.453236
80096,S,0.519004
169227,V,0.34796
340177,C,0.43102
18063,Ds,0.571624
155740,S,0.694326
338384,S,0.70136
343174,Ad,0.824902
318077,C,0.284397
32253,Xt,0.505082
95560,Ad,1.0
38050,Ds,0.998121
197463,Ad,0.878561
118857,S,0.787174
136089,S,0.184416
50166,S,0.783473
18047,Ds,0.959075
39046,S,0.964338
342653,Ad,0.8644
287510,S,0.467888
20815,S,0.999232
227153,S,0.489534
117347,Ad,0.613136
148559,S,0.572352
135113,C,0.678524
29424,S,0.972459
160554,Bk,0.257756
4768,C,0.94512
2011 YQ4,Ds,0.353691
111776,Bk,0.3982
115931,S,0.590152
106613,Ds,0.50148
43357,Kl,0.373082
338681,V,0.289006
224020,S,0.641369
101860,V,0.734651
59129,S,0.997
32259,Ds,0.99654
386929,Ad,0.851888
368945,Ad,0.948571
3737,S,0.992857
48576,S,0.867734
93251,Ds,0.621948
54616,Kl,0.528032
111276,Ds,0.603298
195104,Ad,0.465509
93730,S,0.999902
429970,Ad,0.999783
81916,C,0.760128
226027,Ad,0.511043
33155,S,0.580931
427703,S,0.668518
138691,Ad,0.731542
98915,S,0.766026
39670,S,0.997061
315208,Ad,0.769199
6548,Cgx,0.657318
78895,Ds,0.747211
47215,C,0.841295
54559,Ds,0.435468
4560,Xt,0.679408
32354,Kl,0.642346
233925,Ad,0.836526
155728,Ad,0.899366
38380,S,0.999771
22367,S,0.878299
96966,C,0.315477
96804,Ad,0.497985
41455,C,0.559957
2012 UE25,Ad,0.996205
22391,S,0.943884
235144,Ad,0.980511
231760,Ad,0.567206
77309,Ds,0.479108
42259,C,0.741256
643,C,0.999998
588,Ds,1.0
2008 DY24,Ad,0.93675
161080,Ds,0.813396
39203,S,0.825295
172963,Ad,0.993055
347284,S,0.587014
172958,Ad,0.866075
69357,Ds,0.753282
338557,Ad,0.368136
7299,S,0.898461
87722,S,0.579543
71433,S,0.999938
6772,S,0.99898
63454,S,0.538685
434443,Ad,0.93671
428053,S,0.647324
88951,S,0.824937
129541,S,0.978305
382148,Ad,0.987727
101029,V,1.0
339328,Ad,0.416053
30787,Xt,0.824387
52225,Ds,0.732813
242649,Ad,0.986242
699,S,0.999991
3707,S,1.0
15234,S,0.999357
356893,Ad,0.811866
126234,S,0.728407
79825,S,0.764804
192755,Ad,0.364981
118788,V,0.650746
18055,S,0.996951
65111,Ds,0.571259
15831,Ds,0.518976
24972,Kl,0.725355
206478,S,0.279915
122669,S,0.683308
87925,S,0.985134
144903,Kl,0.243999
81887,S,0.557483
189570,Ds,0.248354
162997,Ad,0.957626
242404,Kl,0.235007
288437,Kl,0.332115
19333,S,0.97347
105618,C,0.853825
67038,S,0.596571
190637,S,0.355401
313122,S,0.388786
97029,S,0.588736
242459,S,0.418242
280072,Ad,0.973665
66930,S,0.605451
78754,Cgx,0.391713
83051,Ds,0.626776
63195,S,0.608088
67976,Ds,0.606996
439741,S,0.791039
83184,S,0.508849
108766,Ad,0.714368
67934,Kl,0.517801
16722,Ds,0.517923
78070,S,0.575857
66005,S,0.564096
231222,S,0.668022
44895,C,0.476365
429735,Ds,0.563615
135058,Kl,0.661184
246251,Ad,0.518554
228374,Ad,0.410805
5833,Ds,0.999999
105871,S,0.528254
157087,Kl,0.841214
374419,Ad,0.404631
203810,C,0.484086
6941,Ds,0.441964
230115,S,0.979853
2007 VK315,Ad,0.401402
54618,C,0.690838
79568,Ds,0.567648
310027,Ad,0.823317
8195,S,1.0
125877,Ds,0.299342
2009 YZ16,Ad,0.988059
102093,C,0.523536
2009 BD70,Ad,0.811845
193453,S,0.5282
243258,C,0.430112
128691,S,0.466473
22035,Ad,0.975964
288516,C,0.27767
267697,S,0.577493
11028,S,0.894471
242086,Ad,0.307763
93248,Ds,0.439691
190624,Ds,0.311332
16522,C,0.420366
472906,S,0.445645
116528,V,0.543874
27621,Xt,0.40434
132706,Ds,0.476044
387463,Ad,0.992614
75709,Ad,0.454038
54474,C,0.543938
39759,S,0.722269
431439,V,0.742789
87180,S,0.788651
123439,S,0.660202
300935,S,0.422667
138571,Ad,0.49565
13678,S,0.852101
134260,S,0.692049
170103,C,0.366011
384696,S,0.46892
312782,Ad,0.342462
110334,S,0.573794
93032,S,0.671047
135414,C,0.581593
468303,Ad,0.857591
173812,V,0.433759
231207,Kl,0.290721
16786,Ds,0.999898
429679,V,0.867661
282302,Ds,0.35622
240958,Ad,0.551176
355973,V,0.543252
25569,Kl,0.430999
316158,S,0.536363
1992 DD1,S,0.879093
23574,Ad,0.822435
45470,S,0.820744
4801,S,0.743277
33973,Ad,0.669546
65080,S,0.573465
4079,S,0.631007
121838,C,0.329694
91679,Bk,0.590269
67890,S,0.885015
350055,S,0.486139
56297,S,0.482414
334678,S,0.522941
322386,Ds,0.523576
202752,S,0.804311
335476,S,0.68355
32256,S,1.0
158328,S,0.813017
28086,S,0.909047
70553,Kl,0.358126
126296,V,0.619907
23395,S,0.736722
47067,S,0.586853
50093,S,0.864919
55467,S,0.872025
70757,Cgx,0.228565
56032,S,0.379253
73685,Ad,0.538869
64892,Ad,0.797825
68665,S,0.473682
99519,C,0.509904
29553,C,0.416017
65903,V,0.939772
29334,V,1.0
97803,S,0.48692
64117,S,0.412271
67279,S,0.439267
14667,C,0.630633
2878,Cgx,0.783704
109519,S,0.307408
31070,Ds,0.487535
9769,S,0.998986
73875,S,0.792465
20063,Bk,0.627598
1570,S,0.939116
18546,Ds,0.68909
242008,Ds,0.59978
70918,V,0.999377
23250,V,0.617449
47439,S,0.999998
50140,S,0.781843
236083,S,0.356023
19621,S,0.798619
109157,Ad,0.861651
77871,Ds,0.682385
58676,Kl,0.407967
13719,S,0.934879
26164,S,0.596962
122243,V,0.992664
312651,Ds,0.494167
55335,Ds,0.529524
114728,V,0.540645
857,S,1.0
34245,Ds,0.596473
67268,Ad,0.455726
21346,S,0.968851
89158,Ad,0.527857
132790,Kl,0.406883
14510,Ds,0.532606
14492,Ad,0.320503
89080,Ds,0.501259
29147,S,0.972304
245145,V,0.665018
37968,Kl,0.361784
67876,V,1.0
26703,Ds,0.557334
68416,Kl,0.28684
67748,V,1.0
135766,C,0.825861
75888,C,0.603192
258724,Ds,0.906803
62774,S,0.440738
54469,Kl,0.333277
149613,C,0.382643
17162,V,1.0
9147,V,1.0
77958,S,0.590046
19983,V,1.0
62423,V,0.542899
255933,Ds,0.776934
102447,V,0.485199
70246,Kl,0.535682
249458,Ds,0.54876
9378,Ds,0.41276
99293,S,0.586516
90288,Ad,0.606594
355247,Ad,0.462638
3778,S,0.564485
55850,Ad,0.587468
290636,C,0.276381
13139,Ad,0.579063
2003 QU93,Ds,0.336912
13669,S,0.927873
53516,Kl,0.36034
47012,Ds,0.986289
114889,C,0.465741
239174,Ad,0.852553
68839,S,0.946197
13390,S,0.999986
10921,S,0.853378
164685,Ad,0.813634
81671,S,0.581066
6860,Ds,0.532832
95676,Ad,0.556503
74246,S,0.581946
64356,Ad,0.569792
10083,S,0.999954
89185,Ad,0.802671
119908,Ad,0.475341
86083,Ad,0.518199
178273,Ds,0.631483
250384,S,0.378142
448543,V,0.557228
176259,Ds,0.690656
41982,S,0.961943
256058,V,0.76056
38321,Ds,0.836056
85080,C,0.649652
89834,V,0.370643
23785,C,0.518028
10336,Ds,0.561225
27994,Kl,0.375666
232703,Ad,0.425788
243534,V,0.854493
109024,Ad,0.829879
57773,V,0.892438
3416,Kl,0.66053
103501,S,0.54738
133780,Ds,0.50741
101750,Ad,0.543607
68778,Ds,0.532329
35142,Ds,0.514551
66517,Ad,0.769191
6572,S,0.999999
237593,S,0.647497
96670,Ds,0.423295
61643,Ad,0.641957
33503,S,0.959691
207873,Ad,0.631321
29438,S,0.649498
46147,S,0.322175
309494,S,0.478539
116902,Ad,0.790278
99223,V,0.459737
132543,V,0.654333
86591,Ds,0.666379
14006,Kl,0.449655
129217,C,0.468085
434809,Ad,0.951597
129850,Ds,0.739887
90459,S,0.264026
166375,Ds,0.344403
26177,Ds,0.411144
400818,Ad,0.449283
56801,S,0.295517
135980,Ds,0.41565
306125,V,0.919149
56371,S,0.593167
131140,C,0.331781
51373,C,0.339899
28321,S,0.79499
366755,S,0.526381
419527,C,0.894928
379456,Ds,0.815421
2012 TW27,Ad,0.995613
244370,C,0.74332
453592,S,0.38478
113148,V,0.478103
434482,Ad,0.950002
212633,Kl,0.243676
396667,V,0.604883
2006 SO15,Ad,0.368281
316186,C,0.46921
2010 JP125,S,0.651771
330376,Ad,0.844338
283007,Ds,0.588482
402563,V,0.724178
417983,V,0.994311
380125,S,0.862992
392421,Ds,0.493432
402613,S,0.556674
255957,Ad,0.597135
453619,S,0.327358
294967,Ad,0.936467
134922,Ad,0.696495
253299,Ds,0.436336
423011,Ad,0.918331
274087,V,0.426304
2011 FO17,Ds,0.698296
413199,Ds,0.782296
359638,S,0.47422
310995,V,0.488782
348266,Ad,0.696168
2011 SU26,Ad,0.382546
288849,Ds,0.450562
456545,Ad,0.273167
416067,Ds,0.405152
273351,Ds,0.295103
377212,Ad,0.925678
2012 DD61,Ds,0.51216
380219,Ad,0.425753
466163,C,0.408711
460781,Ad,0.462944
235924,Ad,0.872521
2007 RV287,Ad,0.38785
462761,Ad,0.917916
464741,Ds,0.462077
239412,Ad,0.316149
2005 RV5,S,0.900049
483179,Ad,0.973912
482302,Ad,0.99607
263851,Ad,0.976851
364074,V,0.622355
486527,S,0.736285
2002 ET49,Ad,0.961716
400525,S,0.450272
456645,S,0.604318
2014 MC57,S,0.523488
484822,Ad,0.967122
144475,Kl,0.468665
79540,V,0.716422
118083,S,0.487508
30847,Cgx,0.893521
275555,Ds,0.500059
185370,S,0.671534
2012 VG95,Ds,0.430663
14699,C,0.271831
59552,S,0.999989
45959,S,0.575867
61744,Kl,0.3064
110051,V,0.854837
257405,S,0.517731
109313,Ds,0.384643
168107,Ds,0.389638
71787,S,0.422241
99084,Cgx,0.470218
125575,S,0.586865
77244,V,0.999999
135661,Cgx,0.402244
51708,S,0.953201
77159,S,0.999896
50713,S,0.989965
173086,S,0.578208
146992,S,0.480148
175543,V,0.78318
384880,Ad,0.594054
85049,V,0.662672
480289,Ad,0.732279
151186,Ad,0.484591
339939,Ad,0.755521
2843,S,1.0
137768,S,0.538653
104324,S,0.661731
269706,Ad,0.961063
43027,S,0.999706
342411,Ad,0.963138
65946,Kl,0.847678
184251,Ad,0.695049
383357,Ds,0.388117
10152,V,0.998336
18747,Ds,0.781964
71895,C,0.608006
132617,S,0.94916
18190,S,0.965868
100331,V,0.994246
179204,V,0.383495
5536,Kl,0.703014
82676,Kl,0.612438
19230,V,1.0
180326,Ad,0.77247
141716,Ad,0.586795
6581,V,1.0
39793,Ad,0.627561
236929,Ad,0.656282
26462,V,0.987651
82933,Ds,0.396164
11436,Bk,0.809807
24684,S,0.999401
52447,Ds,0.271821
308534,Ad,0.985762
170060,Ad,0.619046
187948,V,0.871055
147985,Ad,0.638258
2015 GT13,S,0.852787
108711,Ad,0.510698
230290,Ad,0.395096
382714,Ad,0.501778
2016 QF19,Ad,0.914869
131280,Kl,0.702205
80226,Ad,1.0
88491,Kl,0.568252
707,S,1.0
48629,V,0.939003
21325,S,0.979846
1181,Xt,0.956417
56897,Ds,0.547121
62353,C,0.568592
189747,S,0.704282
38280,S,0.993807
16337,S,0.99961
2012 XN,Ad,0.996054
72375,Ds,0.503668
283648,Ad,0.606489
26093,S,0.639456
27239,V,1.0
101749,C,0.582699
235186,C,0.421723
53571,V,0.454773
85423,C,0.26065
98702,C,0.507257
20290,S,0.917889
3402,S,1.0
121314,S,0.485256
38905,S,0.414748
14809,V,1.0
106036,V,0.42174
469645,Ad,0.773799
5872,S,1.0
78263,S,0.684363
11541,Kl,0.905786
38256,S,0.589582
143969,Ad,0.992942
95464,S,0.836592
67575,C,0.645143
143762,V,0.518068
33689,Bk,0.82698
109184,C,0.608547
83041,C,0.348007
22267,V,0.719761
75041,C,0.219096
139063,C,0.454043
124507,Ds,0.641579
167808,Ds,0.511968
122845,S,0.782096
28999,S,0.588898
341139,S,0.535349
301641,Ds,0.298805
231674,Ad,0.767592
159942,C,0.344399
179383,Ad,0.996744
143614,C,0.309822
101614,V,0.933239
145934,V,0.879439
23438,S,0.999982
96448,Kl,0.70603
2351,S,0.999982
22916,S,0.616653
345454,S,0.467811
143914,Ds,0.527295
93523,S,1.0
5301,Xt,0.700638
246861,S,0.456123
139094,S,0.52615
140543,S,0.673689
75288,V,0.924593
100880,Ds,0.558487
131273,V,0.873138
41614,Kl,0.330065
44905,S,0.387689
138637,S,0.513669
110766,Ad,0.559052
127219,S,0.571192
135362,Ad,0.762485
360103,Ad,0.789807
387441,S,0.732088
146052,S,0.675272
54609,Ds,0.451962
67015,Ad,0.502609
99819,S,0.998824
211442,S,0.490897
135412,C,0.318086
281507,Ad,0.80141
63518,Bk,0.61256
246147,Ad,0.940465
88184,Bk,0.725935
138644,Ad,0.624141
94148,S,0.418627
163368,Ad,0.576116
335526,Ds,0.44133
198292,Ad,0.959123
54678,S,0.879257
170805,C,0.466078
174500,C,0.610252
337977,S,0.395372
170417,V,0.919352
37276,S,0.995616
140517,Ad,0.747609
227346,Ad,0.646999
2015 GF27,V,0.71121
7778,S,1.0
132673,S,0.371534
22023,S,0.968009
226948,Ad,0.526974
10688,Kl,0.787695
355768,Ad,0.502761
122437,S,0.63298
210923,Ad,0.790266
139795,V,0.493019
21381,Kl,0.646556
56935,Xt,0.390528
301504,Ad,0.494217
344430,V,0.83183
80673,V,0.998221
292352,Ds,0.277573
217877,Ds,0.468917
175467,S,0.477977
19682,S,0.826446
138861,V,0.999697
82159,Ds,0.568843
57383,C,0.349861
338755,Ds,0.218672
301490,Ad,0.617764
3391,Ds,0.482872
176093,V,0.854647
139018,V,0.997616
216721,C,0.467493
2015 HS174,C,0.434694
8773,Cgx,0.606094
171877,V,0.649112
28830,Kl,0.551298
319438,S,0.869695
141323,C,0.401143
105594,C,0.38602
87619,S,0.865279
288209,Ad,0.863175
88100,C,0.88323
33796,Ds,0.892841
123715,S,0.676539
209423,S,0.288463
337843,Ad,0.763805
244226,S,0.611198
170069,C,0.305958
35291,S,0.428481
43431,S,0.978129
140442,C,0.503054
72078,S,0.675719
301794,S,0.363028
231930,S,0.40488
16797,Cgx,0.572939
105807,C,0.666992
27911,Ds,0.51305
375807,Ad,0.985731
19120,Cgx,0.549285
20949,Kl,0.427664
3978,Xt,0.998764
3560,Cgx,0.890941
7276,S,1.0
470894,Ad,0.821955
71030,Kl,0.260235
169403,C,0.381338
270883,V,0.74503
264154,Ad,0.442409
271607,V,0.982257
27897,S,0.907312
58055,Ad,0.803425
48993,V,1.0
119322,S,0.811266
105547,S,0.705312
54573,C,0.793556
264155,Ad,0.946565
15415,V,1.0
79984,Kl,0.404351
72502,C,0.328259
435464,Ad,0.800834
25034,S,0.998925
115008,Ds,0.217918
2014 FB72,Ad,0.585101
109522,Bk,0.583201
1977,Ds,0.999999
45220,V,0.999643
201595,Ad,0.656247
16829,C,0.587511
42146,C,0.498366
2016 UX47,Ad,0.733199
20999,Ds,0.850127
2012 SA65,Ad,0.663188
125792,S,0.89942
33211,S,0.813079
76829,S,0.566307
160679,C,0.631957
477897,Ad,0.68368
60133,S,0.853531
97851,V,0.806285
57424,Kl,0.48963
296218,Ad,0.714146
100766,Ad,0.565382
217032,Ad,0.560243
115538,V,0.734358
78367,S,0.906819
33743,Kl,0.65848
103540,Ad,0.713949
102057,S,0.752074
28578,V,1.0
25354,V,1.0
1885,S,0.999998
105990,Ad,0.262869
28350,Kl,0.516844
108793,V,0.992977
49917,V,0.903378
264832,C,0.312574
4998,Cgx,0.842897
191134,Ad,0.941196
74901,V,0.994889
301884,Ad,0.706544
14507,V,0.964296
54087,V,1.0
147061,S,0.402806
2012 TV213,Ad,0.999967
341930,S,0.416272
106308,Ds,0.455913
21975,S,0.978808
186735,V,0.971725
80009,Ds,0.486317
340687,Ds,0.315363
120457,Xt,0.717339
114375,S,0.574803
176042,Cgx,0.291086
15695,V,0.99456
41018,Ds,0.352315
86539,S,0.668719
230353,V,0.615211
480498,Ad,0.702327
29834,S,0.957365
78791,Ds,0.258766
277147,S,0.563825
45296,S,0.900909
91270,C,0.970659
8023,S,0.931255
48087,S,0.990778
118641,S,0.439708
40871,S,0.999936
2010 GC106,Ad,0.599641
263987,V,0.517587
145865,S,0.821723
281194,Ad,0.932369
33226,S,0.392379
301400,S,0.35709
145909,Ad,0.716756
184700,Ad,0.30241
298587,Ad,0.980902
236467,Ad,0.999902
204485,Ad,0.6708
78615,Bk,0.987719
8449,Ds,0.852587
83318,Kl,0.395448
59363,S,0.984282
60445,Kl,0.907203
57701,C,0.578611
38731,S,1.0
54993,S,0.970914
318184,Ds,0.424199
173206,C,0.478835
57540,S,0.999976
99062,Ad,0.52142
284800,V,0.640032
289993,C,0.835725
80476,Ad,0.971034
113469,C,0.354171
147086,C,0.709092
128432,V,0.99518
51443,V,1.0
83369,Kl,0.437169
112289,S,0.990505
10267,S,0.983709
172279,S,0.309397
184877,Bk,0.437816
237559,Ad,0.986411
143628,Ad,0.409965
190753,V,0.963652
194710,S,0.263677
182874,C,0.963134
309685,Ad,0.680293
98481,S,0.890144
2010 JY75,S,0.505419
2005 XJ43,Ad,0.562509
99106,S,0.896031
39634,Xt,0.51091
119898,Kl,0.640452
314373,C,0.511369
348078,Ad,0.872797
91137,S,0.994496
397614,Ad,0.849337
169095,S,0.823067
25675,S,0.974512
75437,Xt,0.201477
2012 XO119,S,0.411833
207289,V,0.562818
310514,S,0.375858
90295,C,0.51666
71094,Ds,0.540999
150406,S,0.877452
179524,Ds,0.469432
338213,S,0.943007
248207,S,0.510325
149983,S,0.310637
1893,S,1.0
8146,C,0.928228
77395,S,0.999102
92145,S,0.36906
116389,S,0.582785
67979,C,0.326236
118840,C,0.837652
31331,C,0.709142
154910,C,0.659296
146871,Ad,0.398691
167946,Ad,0.538283
172785,S,0.906322
106176,C,0.612796
152262,Bk,0.350209
299162,S,0.46053
50408,S,0.999753
23940,S,0.991426
279867,S,0.33603
32453,Kl,0.492468
68973,S,0.94786
86207,Ad,0.593131
33594,Ds,0.975834
37408,Cgx,0.30038
313094,Ad,0.278137
131441,V,0.509827
298402,C,0.568954
73614,C,0.531118
156145,Cgx,0.304888
231411,C,0.822625
302899,S,0.415843
235128,S,0.661169
441390,Ad,0.994491
18908,Kl,0.311152
28217,V,1.0
31063,S,0.793167
41767,S,0.926922
223037,Ad,0.390884
177921,Kl,0.759325
246586,V,0.914128
348433,Kl,0.289205
387135,Ad,0.981577
181939,Kl,0.352047
441540,S,0.693133
168655,Ad,0.662959
248088,Ds,0.727074
118567,S,0.578835
42440,Ad,0.525242
2013 YP102,V,0.418899
449918,S,0.56587
303642,Ad,0.82459
103321,S,0.63204
116279,C,0.625436
9718,Ds,0.375586
54215,V,1.0
154482,C,0.340188
380336,C,0.30825
312289,Ds,0.282432
388713,S,0.77968
206348,Ds,0.54693
89649,S,0.776962
211369,Kl,0.29865
127625,S,0.457631
349555,C,0.406512
236394,Ad,0.937209
204733,Ds,0.377385
87879,Cgx,0.395166
340846,Ad,0.510294
24776,S,0.489555
74063,S,0.9977
354435,C,0.902519
116295,S,0.970967
2006 RS27,Ad,0.956372
261420,Ad,0.317836
613,Ds,0.585031
14593,C,0.548084
20017,S,0.996438
114121,C,0.507131
245863,S,0.930674
174458,C,0.657587
11335,S,0.519187
2002 PE78,V,0.310611
93467,V,0.961604
50505,C,0.987499
11542,Ds,0.918491
187037,S,0.871134
212494,Ad,0.941288
95563,Ds,0.954583
101945,Ad,1.0
169043,S,0.263862
2913,S,1.0
164125,Ds,0.474168
97038,S,0.525459
393995,Ds,0.258264
282048,C,0.754012
169775,S,0.830358
162844,S,0.449518
250890,Ds,0.53826
393656,S,0.377204
19357,C,0.729538
482333,Ad,0.957803
164070,S,0.996612
7859,Cgx,0.573795
149764,Kl,0.793004
